accuracy,loss,val_accuracy,val_loss
0.9565951824188232,0.13103973865509033,0.7897787094116211,0.8274581432342529
0.9582840800285339,0.1282375156879425,0.7850368618965149,0.8332353234291077
0.9512608051300049,0.13709063827991486,0.7895152568817139,0.7984130382537842
0.958030104637146,0.12894171476364136,0.7934668064117432,0.7978346347808838
0.9659841060638428,0.10808082669973373,0.7897787094116211,0.813019871711731
0.9639533162117004,0.10975588858127594,0.790569007396698,0.8207252621650696
0.9641225337982178,0.10122524946928024,0.7971549034118652,0.8006539344787598
0.9695379734039307,0.08913547545671463,0.792413055896759,0.8279918432235718
0.972922682762146,0.08526982367038727,0.7963646054267883,0.8392080068588257
0.9751226902008057,0.07826421409845352,0.7879346609115601,0.8510224223136902
0.9451106190681458,0.15680843591690063,0.7945205569267273,0.8046754002571106
0.9528796076774597,0.1462946981191635,0.7979452013969421,0.805933952331543
0.9540618062019348,0.13700231909751892,0.790569007396698,0.8196893334388733
0.9587907195091248,0.127294659614563,0.7926765084266663,0.8101378083229065
