model_no,auxilary_head_accuracy,selective_head_accuracy,selective_head_selective_acc,loss,auxilary_head_loss,selective_head_loss,auxilary_head_coverage,selective_head_coverage,val_auxilary_head_accuracy,val_selective_head_accuracy,val_selective_head_selective_acc,val_loss,val_auxilary_head_loss,val_selective_head_loss,val_auxilary_head_coverage,val_selective_head_coverage
0.0,0.710780143737793,0.5256388783454895,0.7292450070381165,0.7463146448135376,0.8965365290641785,0.5960925221443176,0.00016891892300918698,0.8447474241256714,0.6975764036178589,0.5084299445152283,0.6680577397346497,0.9704654812812805,0.9803491234779358,0.9605817794799805,0.00026260505546815693,0.8561974763870239
0.0,0.7146725058555603,0.5197156667709351,0.7187392711639404,0.7480068206787109,0.8953779339790344,0.6006355881690979,0.0,0.8456805348396301,0.7041622996330261,0.5071127414703369,0.6781195998191833,0.9639477729797363,0.9824842214584351,0.9454113245010376,0.00026260505546815693,0.8560924530029297
0.0,0.6953217387199402,0.5130890011787415,0.7110822796821594,0.7727092504501343,0.9190196990966797,0.6263982057571411,0.00033602150506339967,0.84375,0.6954689025878906,0.5023708939552307,0.6683363914489746,0.9692051410675049,0.9767826795578003,0.9616274237632751,0.00026260505546815693,0.851313054561615
0.0,0.7005573511123657,0.5097112059593201,0.7087661623954773,0.7934901118278503,0.9459115862846375,0.6410681009292603,0.0,0.8455981016159058,0.694942057132721,0.4868282377719879,0.6696664690971375,0.9759336709976196,0.9905381202697754,0.9613291025161743,0.00026260505546815693,0.856880247592926
0.0,0.705117404460907,0.5092045068740845,0.7170672416687012,0.7744061350822449,0.9282478094100952,0.6205649971961975,0.00016801075253169984,0.8424059152603149,0.692307710647583,0.49262380599975586,0.6620367169380188,0.9747455716133118,0.9834716320037842,0.9660195708274841,0.0,0.8554096221923828
0.0,0.699712872505188,0.5154534578323364,0.7210346460342407,0.7801519632339478,0.9450313448905945,0.6152731776237488,0.00016801075253169984,0.8454301357269287,0.6994204521179199,0.5042149424552917,0.6698592305183411,0.96792072057724,0.9718305468559265,0.9640111327171326,0.0,0.851207971572876
0.0,0.6992062330245972,0.5110623240470886,0.7081363797187805,0.7922224402427673,0.9475152492523193,0.6369293928146362,0.0,0.8457661271095276,0.6917808055877686,0.49657535552978516,0.6579235196113586,0.989255428314209,0.9879702925682068,0.990540623664856,0.0,0.8493697047233582
0.0,0.6527331471443176,0.42612963914871216,0.703245997428894,0.8738580942153931,1.1131138801574707,0.6346019506454468,0.0,0.7775176763534546,0.6359325647354126,0.41280296444892883,0.6056756973266602,1.123948097229004,1.2084240913391113,1.0394721031188965,0.0,0.8842436671257019
0.0,0.7268573641777039,0.4547300636768341,0.7773252725601196,0.6405059695243835,0.8324017524719238,0.44861090183258057,0.00016891892300918698,0.7379745841026306,0.6243414282798767,0.30505794286727905,0.6236172914505005,0.9365732073783875,1.0469971895217896,0.8261498808860779,0.0,0.9101890921592712
0.0,0.7815197110176086,0.5533931255340576,0.833061933517456,0.4933866858482361,0.6418362259864807,0.3449374735355377,0.0,0.7291988134384155,0.6685985326766968,0.449947327375412,0.6432929039001465,1.0552587509155273,1.1076806783676147,1.0028363466262817,0.0,0.8795692920684814
0.0,0.8305974006652832,0.6591640114784241,0.8750403523445129,0.37577587366104126,0.49121469259262085,0.26033759117126465,0.0,0.7313224077224731,0.6828240156173706,0.5221285820007324,0.6592643857002258,1.270105242729187,1.1153753995895386,1.4248356819152832,0.0,0.7852941155433655
0.0,0.8597055077552795,0.7295650839805603,0.8946126699447632,0.30641403794288635,0.4036603569984436,0.2091677039861679,0.0,0.736293375492096,0.7044256925582886,0.5403056144714355,0.6690738797187805,1.1219863891601562,1.0993483066558838,1.144624948501587,0.0,0.8436449766159058
0.0,0.6919952630996704,0.3501438498497009,0.7583495378494263,0.7089337110519409,0.9196717143058777,0.498195618391037,0.0,0.7241312265396118,0.6675447821617126,0.28925183415412903,0.6523964405059814,1.1074928045272827,0.9652911424636841,1.2496942281723022,0.0,0.8221113681793213
0.0,0.7544423937797546,0.4388221502304077,0.8187848329544067,0.5393705368041992,0.7070817351341248,0.37165921926498413,0.0,0.7224420309066772,0.7197049260139465,0.4241306781768799,0.6970900297164917,1.2247239351272583,0.8653064966201782,1.5841418504714966,0.0,0.773161768913269
0.0,0.8009815812110901,0.5598239898681641,0.8575548529624939,0.42826029658317566,0.5699406266212463,0.2865799069404602,0.0,0.7232786417007446,0.6783456206321716,0.46838778257369995,0.6578870415687561,1.6834543943405151,1.059075117111206,2.3078341484069824,0.0,0.715756356716156
0.0,0.8439668416976929,0.628194272518158,0.8842996954917908,0.3503987789154053,0.45665639638900757,0.24414114654064178,0.0,0.7305501699447632,0.7052159905433655,0.4162276089191437,0.6916496753692627,1.2001217603683472,1.0079985857009888,1.3922443389892578,0.0,0.803676426410675
0.0,0.6970106363296509,0.324269562959671,0.7626843452453613,0.6659277677536011,0.8641934990882874,0.46766144037246704,0.0,0.7242943644523621,0.7141728401184082,0.30031612515449524,0.675462543964386,1.4170340299606323,0.8294441103935242,2.0046229362487793,0.0,0.7380777597427368
0.0,0.7573044896125793,0.4381016790866852,0.8140868544578552,0.5212087035179138,0.6832523941993713,0.3591650426387787,0.0,0.7189180254936218,0.7302423715591431,0.4396733343601227,0.7097374796867371,1.3633413314819336,0.80520099401474,1.9214818477630615,0.0,0.7359769344329834
0.0,0.8059449195861816,0.547204852104187,0.8583213090896606,0.41410553455352783,0.5423819422721863,0.28582918643951416,0.0,0.7232862710952759,0.7278714179992676,0.4525816738605499,0.7240696549415588,1.2576957941055298,0.9176880121231079,1.5977038145065308,0.0,0.773792028427124
0.0,0.8481675386428833,0.6495524644851685,0.8935775756835938,0.3246771991252899,0.4322502017021179,0.21710433065891266,0.0,0.7232862710952759,0.7183877825737,0.5545310974121094,0.7112047076225281,1.2051644325256348,0.9504073858261108,1.4599218368530273,0.0,0.7773634195327759
0.0,0.8812700510025024,0.7382199168205261,0.9131182432174683,0.24836397171020508,0.32850706577301025,0.16822080314159393,0.0,0.7305107712745667,0.7307692170143127,0.5482086539268494,nan,1.2595008611679077,0.941379964351654,1.5776218175888062,0.0,0.7540966868400574
0.0,0.7574885487556458,0.4855305552482605,0.8282465934753418,0.5424149036407471,0.7232173085212708,0.36161181330680847,0.0,0.7149292230606079,0.713909387588501,0.3298208713531494,0.7189412713050842,1.1261003017425537,0.8948739767074585,1.3573265075683594,0.0,0.7907037734985352
0.0,0.8299204707145691,0.6097478270530701,0.8884421586990356,0.34684038162231445,0.47215330600738525,0.2215273380279541,0.0,0.7229568958282471,0.7186512351036072,0.5318756699562073,0.7198514938354492,1.1489356756210327,0.880897045135498,1.4169749021530151,0.0,0.7672269344329834
0.0,0.8751057982444763,0.73921138048172,0.9229992032051086,0.25868675112724304,0.35360267758369446,0.16377083957195282,0.0,0.7210102677345276,0.7249736785888672,0.5979979038238525,0.721578061580658,1.057843565940857,1.0393977165222168,1.0762890577316284,0.0,0.8305672407150269
0.0,0.9075985550880432,0.8146894574165344,0.9411371946334839,0.19021062552928925,0.2592996060848236,0.12112157791852951,0.0,0.7350305318832397,0.6975764036178589,0.5771865248680115,nan,1.3118172883987427,1.1606625318527222,1.4629724025726318,0.0,0.7686974406242371
0.0,0.9265527129173279,0.8568285703659058,0.9584142565727234,0.14892108738422394,0.20816463232040405,0.08967754989862442,0.0,0.7447393536567688,0.7110115885734558,0.6275026202201843,0.7151892781257629,1.4167758226394653,1.1974596977233887,1.636091709136963,0.0,0.736239492893219
0.0,0.7519038915634155,0.49822303652763367,0.8319876194000244,0.5609217882156372,0.7481696605682373,0.373673677444458,0.0,0.7113819122314453,0.754478394985199,0.4233403503894806,nan,1.1419286727905273,0.7462045550346375,1.5376527309417725,0.0,0.7546218633651733
0.0,0.8314435482025146,0.5865628719329834,0.8953655958175659,0.3485400974750519,0.4729599356651306,0.22412028908729553,0.0,0.7242921590805054,0.7634351849555969,0.5015805959701538,nan,1.1902871131896973,0.69100022315979,1.689574122428894,0.0,0.6960609555244446
0.0,0.8778135180473328,0.708918571472168,0.9280449151992798,0.24649468064308167,0.34121280908584595,0.15177667140960693,0.0,0.7219352722167969,0.7792413234710693,0.6414647102355957,nan,0.9840289950370789,0.752882719039917,1.2151745557785034,0.0,0.773686945438385
0.0,0.9050600528717041,0.7915045022964478,0.9474161267280579,0.19151408970355988,0.26543670892715454,0.11759127676486969,0.0,0.7368001341819763,0.784246563911438,0.6430453062057495,nan,0.9890379309654236,0.7444594502449036,1.233616590499878,0.0,0.7650209665298462
0.0,0.937045156955719,0.8475207090377808,0.968878984451294,0.13384580612182617,0.19123511016368866,0.07645653933286667,0.0,0.7411116361618042,0.7676501870155334,0.6475237011909485,0.7531650066375732,1.029333472251892,0.903308093547821,1.1553587913513184,0.0,0.8014180660247803
