model_no,auxilary_head_accuracy,selective_head_accuracy,selective_head_selective_acc,loss,auxilary_head_loss,selective_head_loss,auxilary_head_coverage,selective_head_coverage,val_auxilary_head_accuracy,val_selective_head_accuracy,val_selective_head_selective_acc,val_loss,val_auxilary_head_loss,val_selective_head_loss,val_auxilary_head_coverage,val_selective_head_coverage
0.0,0.5603317022323608,0.3518361747264862,0.5708466172218323,1.2440294027328491,1.4907745122909546,0.9972839951515198,0.002364864805713296,0.8951737880706787,0.5321391224861145,0.3211275041103363,0.5312929153442383,1.2048770189285278,1.4161295890808105,0.9936246871948242,0.0,0.9685924053192139
0.0,0.6816720366477966,0.4029446542263031,0.722354531288147,0.7543496489524841,0.945670485496521,0.5630289912223816,0.00016891892300918698,0.7616312503814697,0.6419915556907654,0.26053741574287415,0.6251323819160461,1.020995855331421,1.029471516609192,1.0125207901000977,0.0,0.8381302952766418
0.0,0.7353190183639526,0.492299884557724,0.7929953336715698,0.5849682092666626,0.7462925910949707,0.42364373803138733,0.00016891892300918698,0.7267455458641052,0.6298735737800598,0.4009483754634857,0.6010885834693909,1.16146719455719,1.2869919538497925,1.0359426736831665,0.0,0.8935399651527405
0.0,0.7864274978637695,0.5584701299667358,0.8332906365394592,0.48247426748275757,0.6227233409881592,0.3422251045703888,0.0,0.7226109504699707,0.6404109597206116,0.35906216502189636,0.6228614449501038,1.3914668560028076,1.0493875741958618,1.733546495437622,0.0,0.7148109078407288
0.0,0.8195972442626953,0.6397021412849426,0.8673357367515564,0.3946245312690735,0.5115109086036682,0.2777382731437683,0.00016891892300918698,0.7216779589653015,0.6988935470581055,0.521601676940918,0.6712156534194946,1.0982615947723389,0.9558168649673462,1.240705966949463,0.0,0.7977941036224365
0.0,0.6635640263557434,0.33440515398979187,0.7292647957801819,0.7509365677833557,0.9596611261367798,0.542211651802063,0.0,0.7266731262207031,0.6788725256919861,0.28872495889663696,0.636425256729126,1.3051341772079468,0.9457943439483643,1.6644748449325562,0.0010504202218726277,0.7353466153144836
0.0,0.7243188619613647,0.3987138271331787,0.7860680818557739,0.5983090996742249,0.7688100337982178,0.4278081953525543,0.0,0.7175353765487671,0.6448893547058105,0.26053741574287415,0.6258057951927185,1.3753325939178467,1.048588514328003,1.7020771503448486,0.0,0.701785683631897
0.0,0.7730580568313599,0.501776933670044,0.8346981406211853,0.48965978622436523,0.6389772891998291,0.34034204483032227,0.0,0.717462956905365,0.6767650246620178,0.4459957778453827,0.6514688730239868,1.2810420989990234,1.0160800218582153,1.5460041761398315,0.0,0.7300945520401001
0.0,0.8099509477615356,0.5979015231132507,0.8668234348297119,0.3965766429901123,0.5194948315620422,0.27365827560424805,0.0,0.7178812623023987,0.6720231771469116,0.45653319358825684,0.6503099203109741,1.1218637228012085,1.0339877605438232,1.2097392082214355,0.0,0.7982668280601501
0.0,0.8547977805137634,0.6897952556610107,0.8994870781898499,0.3044893145561218,0.40363243222236633,0.20534637570381165,0.0,0.7251447439193726,0.6991569995880127,0.542413055896759,0.6904827356338501,1.26632559299469,1.0127365589141846,1.5199143886566162,0.0,0.7352941036224365
0.0,0.697348415851593,0.3735855519771576,0.7776183485984802,0.6566340327262878,0.8553608059883118,0.4579070508480072,0.0,0.707325279712677,0.7186512351036072,0.3319283425807953,0.7036067843437195,1.1362870931625366,0.8364503979682922,1.436123251914978,0.0,0.7615020871162415
0.0,0.7797669172286987,0.464110791683197,0.8408183455467224,0.47108736634254456,0.6271135210990906,0.3150615692138672,0.0,0.7153897881507874,0.7128556370735168,0.4312434196472168,nan,1.1897228956222534,0.8100539445877075,1.5693923234939575,0.0007878151373006403,0.7108718752861023
0.0,0.820976197719574,0.5944941639900208,0.889914870262146,0.36332982778549194,0.48779061436653137,0.2388693392276764,0.0,0.7185819745063782,0.7023182511329651,0.5210748314857483,0.6934224367141724,1.1789567470550537,0.9446280598640442,1.413285255432129,0.0,0.7689600586891174
0.0,0.8680965900421143,0.7167708277702332,0.9227662682533264,0.26446858048439026,0.3608305752277374,0.16810648143291473,0.0,0.727150559425354,0.7165437340736389,0.5837724208831787,0.732330322265625,1.1834660768508911,0.9621128439903259,1.404819369316101,0.0,0.7190651297569275
0.0,0.7407344579696655,0.38788288831710815,0.817416787147522,0.5487316250801086,0.7227537035942078,0.37470924854278564,0.0,0.7028394341468811,0.7389357089996338,0.36275026202201843,nan,1.009749174118042,0.7409454584121704,1.2785530090332031,0.00026260505546815693,0.7620798349380493
0.0,0.8033508062362671,0.5423929691314697,0.8719609379768372,0.41467416286468506,0.5531843304634094,0.2761639654636383,0.0,0.7153474688529968,0.7028450965881348,0.4141201376914978,0.6953007578849792,1.1672593355178833,0.8811203241348267,1.4533982276916504,0.0,0.7317226529121399
0.0,0.8529362082481384,0.6557793021202087,0.910355269908905,0.3115280568599701,0.42056047916412354,0.2024955451488495,0.0,0.7235440611839294,0.7341938614845276,0.6198630332946777,nan,1.351488709449768,0.8473919630050659,1.8555854558944702,0.0,0.7047794461250305
0.0,0.8757827281951904,0.7579962611198425,0.9286094307899475,0.24005670845508575,0.3330218195915222,0.14709161221981049,0.0,0.7271798849105835,0.6962592005729675,0.5289778709411621,0.7168177366256714,1.1307305097579956,1.0389995574951172,1.2224609851837158,0.0,0.7537814974784851
0.0,0.8620747923851013,0.6332712769508362,0.9162623882293701,0.2864319384098053,0.3856312036514282,0.1872326135635376,0.0,0.7218548655509949,0.7505268454551697,0.5706006288528442,nan,0.9425262808799744,0.7781674861907959,1.1068851947784424,0.0,0.7871323227882385
0.0,0.9177525639533997,0.8077508807182312,0.9526945352554321,0.16955773532390594,0.23481717705726624,0.10429826378822327,0.0,0.7330034971237183,0.7528977990150452,0.6351422667503357,nan,1.1237136125564575,0.8477137684822083,1.3997137546539307,0.0,0.7399159669876099
0.0,0.9363682270050049,0.8605517148971558,0.9657387137413025,0.12815792858600616,0.18091481924057007,0.07540110498666763,0.0,0.7381595969200134,0.7613276839256287,0.6491042971611023,nan,1.109451174736023,0.8902018070220947,1.3287005424499512,0.0,0.7721638679504395
0.0,0.9490607380867004,0.887121319770813,0.9714844822883606,0.1029827743768692,0.14324279129505157,0.06272280216217041,0.0,0.7423021197319031,0.7636986374855042,0.6786090731620789,nan,1.173279047012329,0.9789824485778809,1.3675754070281982,0.0,0.7430672645568848
0.0,0.7946292757987976,0.5232224464416504,0.8586375117301941,0.44418367743492126,0.5946559906005859,0.2937118411064148,0.0,0.7123655676841736,0.782402515411377,0.449947327375412,nan,0.9137221574783325,0.6518722176551819,1.1755716800689697,0.0005252101109363139,0.7731092572212219
0.0,0.8309407234191895,0.5948319435119629,0.8899760842323303,0.33693769574165344,0.45716530084609985,0.21670997142791748,0.0,0.7209341526031494,0.7792413234710693,0.5571654438972473,nan,0.9795107245445251,0.6721323132514954,1.2868894338607788,0.0,0.7443802952766418
0.0,0.8745144605636597,0.7071440815925598,0.921734631061554,0.25938880443573,0.3571852445602417,0.16159233450889587,0.00016801075253169984,0.7236223220825195,0.7673867344856262,0.5974709987640381,nan,1.0721274614334106,0.7340735793113708,1.4101816415786743,0.0,0.72442227602005
0.0,0.896976888179779,0.7723357677459717,0.93975830078125,0.2059946358203888,0.2855018973350525,0.12648741900920868,0.0,0.7345430254936218,0.765279233455658,0.6385669112205505,nan,1.1023855209350586,0.7713872790336609,1.4333834648132324,0.0,0.7215336561203003
0.0,0.8175663948059082,0.5655779242515564,0.8858526349067688,0.3687845468521118,0.49713391065597534,0.24043503403663635,0.0,0.7201656699180603,0.765279233455658,0.48314014077186584,nan,0.9654737710952759,0.6758741736412048,1.2550731897354126,0.0,0.7304621934890747
0.0,0.8676595091819763,0.6840413212776184,0.9212508201599121,0.27758315205574036,0.37849774956703186,0.1766686886548996,0.0,0.7241312265396118,0.7781875729560852,0.5890411138534546,0.7788984775543213,0.9685351848602295,0.6913196444511414,1.2457504272460938,0.0,0.7410714030265808
0.0,0.8915213942527771,0.756473183631897,0.9403517246246338,0.21817275881767273,0.3035908341407776,0.13275474309921265,0.0,0.725152850151062,0.7818756699562073,0.668861985206604,nan,0.9841017127037048,0.7484310269355774,1.2197723388671875,0.0,0.7620273232460022
0.0,0.9175833463668823,0.8151971697807312,0.9546455144882202,0.16471034288406372,0.22840049862861633,0.10102022439241409,0.0,0.7313143610954285,0.7505268454551697,0.6240779757499695,nan,1.0018337965011597,0.9019174575805664,1.1017497777938843,0.0,0.7760503888130188
0.0,0.9047216176986694,0.7617194056510925,0.9484105110168457,0.1943231076002121,0.269822359085083,0.11882397532463074,0.0,0.7277670502662659,0.7781875729560852,0.6201264262199402,nan,0.969801664352417,0.7174901366233826,1.2221131324768066,0.0,0.7561975121498108
0.0,0.9375528693199158,0.8476899862289429,0.970632016658783,0.12888815999031067,0.1823635846376419,0.07541262358427048,0.0,0.7399212121963501,0.7792413234710693,0.6867755651473999,nan,1.1288750171661377,0.8370985388755798,1.4206513166427612,0.0,0.7157037854194641
0.0,0.9539685249328613,0.8965983986854553,0.9770454168319702,0.09491617232561111,0.13485220074653625,0.054980140179395676,0.0,0.7416988015174866,0.7531612515449524,0.6628029346466064,nan,1.1999009847640991,0.9431881308555603,1.4566134214401245,0.0,0.7107142806053162
0.0,0.9610763192176819,0.9138602018356323,0.97763991355896,0.0847162976861,0.11827682703733444,0.05115576460957527,0.0,0.7487934231758118,0.7776606678962708,0.694151759147644,nan,1.1417841911315918,0.9420119524002075,1.3415565490722656,0.0,0.757563054561615
0.0,0.8382030129432678,0.6647526025772095,0.8953542113304138,0.3377476930618286,0.45983052253723145,0.21566501259803772,0.0,0.7214381694793701,0.7903056144714355,0.6024762988090515,nan,0.9925482869148254,0.6551944613456726,1.329902172088623,0.0,0.7274684906005859
0.0,0.8680965900421143,0.6877216696739197,0.9225913286209106,0.25564080476760864,0.3536253571510315,0.15765655040740967,0.0,0.7227822542190552,0.7900421619415283,0.6261854767799377,nan,1.0090090036392212,0.6599961519241333,1.3580213785171509,0.0,0.7246848940849304
0.0,0.8900523781776428,0.7365310192108154,0.933035671710968,0.21791452169418335,0.30060213804244995,0.13522663712501526,0.0,0.7279905676841736,0.782402515411377,0.6554267406463623,nan,0.990869402885437,0.7060883045196533,1.275650978088379,0.0,0.7326680421829224
0.0,0.9116703271865845,0.7878736853599548,0.9526833295822144,0.18031999468803406,0.24976684153079987,0.11087311804294586,0.0,0.7337029576301575,0.7773972749710083,0.6520020961761475,nan,1.001691222190857,0.7444619536399841,1.258920431137085,0.0,0.7434873580932617
0.0,0.9218037724494934,0.8201317191123962,0.9635995030403137,0.15535034239292145,0.21958281099796295,0.0911179929971695,0.0,0.7330309152603149,0.779768168926239,0.6875658631324768,0.7793651819229126,1.0649797916412354,0.7695831656455994,1.3603764772415161,0.0,0.7246848940849304
0.0,0.9101370573043823,0.8016585111618042,0.9556044340133667,0.18078896403312683,0.255611777305603,0.10596607625484467,0.0,0.7272523045539856,0.788724958896637,0.6957323551177979,nan,0.9797755479812622,0.7238042950630188,1.2357467412948608,0.0,0.7416491508483887
0.0,0.9201218485832214,0.8202741742134094,0.9594815373420715,0.15621410310268402,0.22054201364517212,0.0918862447142601,0.0,0.7382320165634155,0.799525797367096,0.7002107501029968,nan,0.9604493975639343,0.6979236602783203,1.222975254058838,0.0,0.7359769344329834
0.0,0.9334912896156311,0.8536131381988525,0.9648041725158691,0.13238735496997833,0.18820668756961823,0.07656809687614441,0.0,0.736212968826294,0.7961011528968811,0.7165437340736389,nan,1.0195729732513428,0.7448256015777588,1.2943207025527954,0.0,0.7406512498855591
0.0,0.9443222284317017,0.8808597326278687,0.9744354486465454,0.11062997579574585,0.15843234956264496,0.06282757222652435,0.0,0.7353603839874268,0.7945205569267273,0.711275041103363,nan,1.031860589981079,0.7458586096763611,1.3178627490997314,0.0,0.7371848821640015
0.0,0.9510915279388428,0.892706036567688,0.9770733118057251,0.0958503857254982,0.13956768810749054,0.05213305726647377,0.0,0.7414414882659912,0.792413055896759,0.7299789190292358,nan,1.1103112697601318,0.8165717124938965,1.4040508270263672,0.0,0.7279936671257019
0.0,0.9292604327201843,0.850736141204834,0.964995265007019,0.14124621450901031,0.1987392008304596,0.08375328034162521,0.0,0.7339285612106323,0.7971549034118652,0.7086406946182251,nan,0.9738100171089172,0.7102314233779907,1.2373878955841064,0.0,0.7411239147186279
0.0,0.9456760883331299,0.8813673853874207,0.973745584487915,0.11067923158407211,0.1596260368824005,0.0617324523627758,0.0,0.7416183948516846,0.7976817488670349,0.7191780805587769,nan,1.0841931104660034,0.7331500053405762,1.435235857963562,0.0,0.6998949646949768
0.0,0.9590455293655396,0.9130140542984009,0.9785852432250977,0.08736290782690048,0.12399205565452576,0.050733767449855804,0.0,0.7461792230606079,0.7874078154563904,0.7015279531478882,0.794647216796875,1.026793122291565,0.8236745595932007,1.2299115657806396,0.0,0.7430672645568848
0.0,0.9676764011383057,0.9224911332130432,0.9860612750053406,0.06749033182859421,0.09661488234996796,0.038365721702575684,0.0,0.7489542961120605,0.7932033538818359,0.7268177270889282,nan,1.0319855213165283,0.8172688484191895,1.2467021942138672,0.0,0.7426995635032654
0.0,0.9140347838401794,0.8253673315048218,0.9563973546028137,0.16649463772773743,0.23417432606220245,0.09881502389907837,0.0,0.7296707034111023,0.7942571043968201,0.7015279531478882,nan,1.027580976486206,0.7393400073051453,1.3158223628997803,0.0,0.7388129830360413
0.0,0.9400439262390137,0.8706299662590027,0.9644654989242554,0.11948321759700775,0.17198330163955688,0.06698314845561981,0.0,0.7407594323158264,0.7976817488670349,0.7073234915733337,0.7790870070457458,0.9740294814109802,0.8042373657226562,1.143821358680725,0.0,0.7810398936271667
0.0,0.9527106881141663,0.8873500823974609,0.9720275402069092,0.0989137813448906,0.13960972428321838,0.058217812329530716,0.0,0.7365591526031494,0.7889884114265442,0.7073234915733337,0.7999675869941711,1.0740965604782104,0.7938660383224487,1.3543272018432617,0.0,0.7163865566253662
0.0,0.9613240957260132,0.9054213762283325,0.9821760058403015,0.0860859751701355,0.12147220969200134,0.05069971829652786,0.0,0.7468078136444092,0.7853003144264221,0.7183877825737,0.7898100018501282,1.0979654788970947,0.8543068170547485,1.3416244983673096,0.0,0.7402836084365845
